1	1
2	0
3	0
4	0
5	1
6	0
7	0
8	0
9	0
10	0
11	1
12	0
13	1
14	0
15	0
16	0
17	0
18	0
19	1
20	0
21	1
22	0
23	1
24	0
25	0
26	0
27	1
28	0
29	0
30	0
31	0
32	0
33	1
34	0
35	1
36	0
37	1
38	0
39	1
40	0
41	1
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	1
50	0
51	0
52	0
53	0
54	0
55	1
56	0
57	1
58	0
59	1
60	0
61	0
62	0
63	1
64	0
65	1
66	0
67	1
68	0
69	1
70	0
71	1
72	0
73	1
74	1
75	1
76	0
77	1
78	0
79	0
80	0
81	1
82	0
83	1
84	0
85	0
86	0
87	1
88	0
89	0
90	1
91	0
92	1
93	1
94	0
95	1
96	0
97	1
98	0
99	0
100	1
101	0
102	1
103	0
104	1
105	0
106	1
107	0
108	0
109	0
110	1
111	0
112	1
113	0
114	1
115	0
116	1
117	0
118	1
119	0
120	0
121	0
122	0
123	0
124	1
125	0
126	1
127	0
128	1
129	1
130	1
131	0
132	1
133	0
134	1
135	0
136	1
137	0
138	1
139	0
140	0
141	0
142	1
143	0
144	1
145	0
146	1
147	0
148	1
149	0
150	1
151	0
152	1
153	0
154	1
155	0
156	1
157	0
158	1
159	0
160	1
161	0
162	1
163	0
164	1
165	0
166	1
167	0
168	1
169	0
170	1
171	0
172	1
173	0
174	1
175	0
176	1
177	0
178	1
179	0
180	1
181	0
182	0
183	0
184	1
185	0
186	1
187	0
188	1
189	0
190	1
191	0
192	1
193	0
194	1
195	0
196	0
197	0
198	1
199	0
200	1
201	0
202	0
203	0
204	1
205	0
206	1
207	0
208	1
209	0
210	1
211	0
212	1
213	0
214	1
215	0
216	0
217	0
218	1
219	0
220	1
221	0
222	1
223	0
224	0
225	0
226	1
227	0
228	1
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	1
237	0
238	0
239	0
240	1
241	0
242	1
243	0
244	1
245	0
246	0
247	0
248	1
249	0
250	0
251	0
252	1
253	0
254	1
255	1
256	1
257	0
258	1
259	0
260	0
261	1
262	0
263	1
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	1
272	0
273	0
274	1
275	1
276	1
277	0
278	1
279	1
280	0
281	0
282	1
283	1
284	0
285	1
286	0
287	1
288	0
289	1
290	0
291	1
292	1
293	1
294	1
295	0
296	0
297	1
298	1
299	1
300	0
301	0
302	0
303	1
304	1
305	1
306	1
307	1
308	1
309	0
310	0
311	1
312	1
313	0
314	1
315	0
316	0
317	0
318	1
319	0
320	1
321	1
322	0
323	1
324	0
325	0
326	1
327	1
328	1
329	1
330	1
331	1
332	0
333	1
334	1
335	1
336	1
337	1
338	1
339	0
340	1
341	0
342	0
343	1
344	0
345	1
346	1
347	1
348	0
349	1
350	1
351	1
