1	2
2	0
3	1
4	0
5	1
6	0
7	0
8	2
9	0
10	2
11	1
12	2
13	2
14	2
15	2
16	0
17	2
18	2
19	1
20	0
21	0
22	0
23	0
24	2
25	1
26	1
27	2
28	0
29	0
30	0
31	2
32	1
33	2
34	0
35	1
36	0
37	1
38	0
39	1
40	0
41	1
42	0
43	2
44	2
45	1
46	0
47	2
48	1
49	1
50	0
51	2
52	0
53	0
54	0
55	1
56	2
57	1
58	1
59	1
60	1
61	1
62	2
63	1
64	0
65	0
66	0
67	1
68	0
69	0
70	1
71	1
72	1
73	2
74	0
75	0
76	2
77	0
78	1
79	0
80	1
81	2
82	0
83	1
84	1
85	2
86	0
87	1
88	0
89	2
90	2
91	1
92	1
93	1
94	0
95	0
96	1
97	2
98	1
99	0
100	2
101	0
102	0
103	0
104	1
105	0
106	2
107	2
108	2
109	0
110	0
111	2
112	1
113	0
114	1
115	2
116	2
117	2
118	1
119	1
120	1
121	1
122	0
123	0
124	2
125	2
126	2
127	2
128	0
129	1
130	2
131	2
132	2
133	2
134	0
135	0
136	2
137	0
138	1
139	0
140	2
141	1
142	0
143	0
144	2
145	2
146	0
147	1
148	0
149	0
150	0
151	0
152	2
153	0
154	0
155	2
156	1
157	1
158	2
159	2
160	1
161	1
162	0
163	1
164	1
165	1
166	1
167	2
168	1
169	2
170	0
171	0
172	0
173	1
174	2
175	0
176	2
177	0
178	2
179	0
180	0
181	1
182	0
183	2
184	2
185	2
186	2
187	0
188	2
189	0
190	0
191	1
192	0
193	2
194	1
195	0
196	0
197	1
198	0
199	0
200	1
201	0
202	0
203	0
204	0
205	0
206	1
207	0
208	0
209	2
210	1
211	0
212	2
213	0
214	2
215	2
216	0
217	0
218	0
219	2
220	2
221	1
222	0
223	2
224	1
225	2
226	0
227	1
228	1
229	0
230	0
231	0
232	1
233	2
234	1
235	1
236	2
237	2
238	1
239	1
240	2
241	1
242	0
243	1
244	2
245	0
246	2
247	1
248	1
249	0
250	2
251	1
252	2
253	1
254	1
255	0
256	1
257	2
258	0
259	0
260	0
261	1
262	2
263	1
264	0
265	1
266	0
267	2
268	1
269	2
270	1
271	2
272	1
273	1
274	1
275	1
276	0
277	0
278	0
279	0
280	2
281	1
282	0
283	0
284	0
285	2
286	2
287	0
288	0
289	1
290	0
291	0
292	2
293	1
294	0
295	0
296	1
297	2
298	1
299	1
300	0
301	0
302	0
303	1
304	2
305	1
306	2
307	2
308	1
309	1
310	2
311	1
312	0
313	0
314	0
315	0
316	0
317	2
318	1
319	0
320	0
321	0
322	0
323	1
324	0
325	0
326	0
327	0
328	0
329	0
330	1
331	1
332	1
333	0
334	2
335	0
336	0
337	0
338	1
339	0
340	0
341	1
342	1
343	1
344	2
345	0
346	0
347	2
348	0
349	0
350	0
351	1
352	2
353	1
354	0
355	0
356	0
357	1
358	2
359	1
360	0
361	0
362	0
363	2
364	2
365	2
366	2
367	2
368	2
369	0
370	2
371	0
372	0
373	2
374	0
375	0
376	0
377	1
378	0
379	2
380	2
381	0
382	0
383	0
384	1
385	2
386	0
387	0
388	1
389	2
390	1
391	1
392	2
393	0
394	1
395	0
396	0
397	0
398	0
399	2
400	1
401	1
402	1
403	1
404	0
405	2
406	2
407	1
408	2
409	2
410	2
411	0
412	0
413	0
414	2
415	0
416	2
417	1
418	0
419	2
420	2
421	0
422	1
423	1
424	0
425	0
426	1
427	1
428	1
429	1
430	0
431	0
432	0
433	1
434	2
435	2
436	0
437	0
438	0
439	2
440	2
441	2
442	0
443	0
444	2
445	0
446	0
447	2
448	0
449	1
450	2
451	0
452	0
453	1
454	0
455	2
456	0
457	1
458	0
459	0
460	1
461	2
462	2
463	0
464	2
465	0
466	1
467	0
468	0
469	0
470	1
471	2
472	0
473	0
474	2
475	1
476	2
477	0
478	0
479	2
480	2
481	2
482	2
483	2
484	0
485	1
486	0
487	2
488	2
489	1
490	2
491	2
492	1
493	0
494	0
495	1
496	0
497	1
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	2
507	1
508	1
509	0
510	1
511	2
512	2
513	0
514	0
515	0
516	0
517	0
518	2
519	2
520	0
521	1
522	0
523	1
524	0
525	0
526	0
527	2
528	2
529	0
530	1
531	2
532	0
533	0
534	1
535	0
536	1
537	2
538	2
539	1
540	0
541	0
542	0
543	1
544	1
545	1
546	0
547	2
548	1
549	2
550	2
551	0
552	1
553	0
554	1
555	1
556	0
557	0
558	2
559	0
560	1
561	0
562	2
563	2
564	2
565	1
566	2
567	2
568	2
569	2
570	0
571	0
572	1
573	0
574	0
575	0
576	2
577	0
578	0
579	0
580	0
581	1
582	1
583	0
584	0
585	0
586	1
587	0
588	0
589	0
590	0
591	1
592	1
593	0
594	1
595	1
596	1
597	0
598	1
599	2
600	0
601	1
602	0
603	1
604	2
605	0
606	1
607	2
608	2
609	1
610	0
611	0
612	0
613	0
614	1
615	0
616	2
617	0
618	0
619	1
620	2
621	0
622	0
623	0
624	1
625	0
626	1
627	0
628	2
629	2
630	0
631	0
632	0
633	0
634	0
635	2
636	1
637	0
638	2
639	1
640	2
641	1
642	0
643	2
644	0
645	1
646	2
647	2
648	1
649	1
650	0
651	2
652	2
653	1
654	1
655	1
656	0
657	1
658	0
659	1
660	2
661	1
662	2
663	2
664	2
665	2
666	0
667	0
668	0
669	0
670	1
671	0
672	2
673	0
674	2
675	0
676	1
677	2
678	1
679	0
680	0
681	0
682	0
683	2
684	1
685	1
686	2
687	1
688	1
689	0
690	0
691	2
692	0
693	0
694	2
695	1
696	2
697	0
698	1
699	2
700	1
701	1
702	2
703	1
704	2
705	1
706	2
707	0
708	1
709	0
710	0
711	0
712	0
713	2
714	0
715	0
716	0
717	0
718	1
719	2
720	1
721	2
722	0
723	2
724	2
725	0
726	0
727	2
728	0
729	0
730	0
731	0
732	1
733	2
734	0
735	1
736	2
737	0
738	0
739	2
740	0
741	1
742	1
743	2
744	1
745	0
746	1
747	0
748	2
749	0
750	0
751	2
752	0
753	0
754	2
755	0
756	0
757	1
758	1
759	1
760	2
761	2
762	0
763	0
764	1
765	0
766	1
767	2
768	0
769	2
770	0
771	2
772	0
773	0
774	0
775	0
776	1
777	2
778	2
779	2
780	0
781	0
782	0
783	2
784	0
785	0
786	2
787	2
788	2
789	0
790	0
791	0
792	1
793	2
794	0
795	1
796	0
797	0
798	1
799	2
800	0
801	0
802	0
803	0
804	0
805	0
806	2
807	0
808	1
809	0
810	2
811	1
812	1
813	2
814	0
815	1
816	1
817	0
818	0
819	1
820	1
821	0
822	0
823	0
824	0
825	1
826	0
827	0
828	0
829	2
830	0
831	2
832	2
833	2
834	2
835	0
836	2
837	2
838	0
839	0
840	2
841	0
842	1
843	0
844	2
845	1
846	1
847	2
848	0
849	0
850	2
851	0
852	0
853	0
854	2
855	1
856	1
857	0
858	2
859	1
860	1
861	0
862	1
863	0
864	0
865	2
866	0
867	2
868	2
869	1
870	0
871	2
872	1
873	2
874	0
875	1
876	1
877	1
878	0
879	2
880	0
881	1
882	0
883	2
884	1
885	0
886	1
887	0
888	1
889	0
890	2
891	1
892	0
893	0
894	1
895	0
896	0
897	0
898	0
899	1
900	1
901	0
902	1
903	2
904	2
905	0
906	0
907	2
908	0
909	0
910	1
911	1
912	0
913	2
914	0
915	1
916	2
917	0
918	2
919	0
920	0
921	0
922	1
923	0
924	1
925	1
926	2
927	0
928	0
929	2
930	1
931	2
932	2
933	0
934	0
935	2
936	2
937	0
938	1
939	1
940	0
941	1
942	0
943	2
944	2
945	0
946	0
947	0
948	0
949	0
950	2
951	0
952	0
953	1
954	0
955	1
956	0
957	0
958	1
959	1
960	0
961	2
962	2
963	2
964	1
965	2
966	0
967	0
968	2
969	0
970	1
971	1
972	1
973	1
974	2
975	2
976	0
977	0
978	0
979	0
980	0
981	1
982	0
983	1
984	1
985	0
986	0
987	0
988	2
989	0
990	1
991	1
992	1
993	0
994	2
995	2
996	1
997	1
998	2
999	0
1000	0
1001	2
1002	0
1003	0
1004	2
1005	0
1006	1
1007	2
1008	2
1009	1
1010	1
1011	0
1012	1
1013	2
1014	2
1015	2
1016	0
1017	2
1018	1
1019	0
1020	0
1021	2
1022	2
1023	1
1024	2
1025	0
1026	0
1027	2
1028	0
1029	1
1030	1
1031	0
1032	2
1033	2
1034	2
1035	2
1036	1
1037	0
1038	0
1039	0
1040	2
1041	0
1042	2
1043	2
1044	1
1045	2
1046	1
1047	1
1048	0
1049	0
1050	0
1051	0
1052	1
1053	1
1054	0
1055	0
1056	0
1057	0
1058	0
1059	2
1060	1
1061	0
1062	0
1063	0
1064	0
1065	1
1066	0
1067	2
1068	0
1069	0
1070	2
1071	1
1072	0
1073	2
1074	1
1075	1
1076	0
1077	2
1078	1
1079	0
1080	0
1081	0
1082	1
1083	0
1084	1
1085	0
1086	0
1087	1
1088	1
1089	0
1090	2
1091	1
1092	2
1093	2
1094	2
1095	2
1096	2
1097	2
1098	0
1099	0
1100	0
1101	1
1102	0
1103	0
1104	1
1105	2
1106	0
1107	1
1108	0
1109	0
1110	1
1111	2
1112	1
1113	2
1114	1
1115	1
1116	2
1117	0
1118	0
1119	2
1120	0
1121	0
1122	2
1123	0
1124	0
1125	0
1126	2
1127	0
1128	1
1129	2
1130	2
1131	0
1132	0
1133	1
1134	0
1135	1
1136	0
1137	0
1138	0
1139	0
1140	0
1141	2
1142	0
1143	1
1144	1
1145	0
1146	0
1147	0
1148	0
1149	2
1150	0
1151	0
1152	0
1153	2
1154	2
1155	0
1156	1
1157	0
1158	0
1159	1
1160	1
1161	0
1162	1
1163	0
1164	0
1165	0
1166	1
1167	1
1168	1
1169	2
1170	0
1171	0
1172	0
1173	0
1174	0
1175	0
1176	2
1177	0
1178	2
1179	0
1180	2
1181	2
1182	1
1183	0
1184	1
1185	1
1186	2
1187	0
1188	0
1189	2
1190	0
1191	0
1192	1
1193	1
1194	0
1195	0
1196	2
1197	0
1198	0
1199	2
1200	0
1201	0
1202	2
1203	1
1204	1
1205	0
1206	2
1207	1
1208	0
1209	1
1210	1
1211	1
1212	1
1213	2
1214	0
1215	0
1216	2
1217	0
1218	0
1219	1
1220	0
