1	0
2	2
3	2
4	1
5	2
6	2
7	1
8	0
9	1
10	0
11	2
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	2
20	2
21	0
22	1
23	1
24	0
25	2
26	2
27	0
28	1
29	1
30	1
31	0
32	2
33	0
34	1
35	2
36	1
37	2
38	1
39	2
40	1
41	2
42	1
43	0
44	0
45	2
46	1
47	0
48	2
49	2
50	2
51	0
52	1
53	1
54	1
55	2
56	0
57	2
58	2
59	2
60	2
61	2
62	0
63	2
64	1
65	0
66	1
67	2
68	1
69	1
70	2
71	2
72	2
73	0
74	1
75	2
76	0
77	2
78	2
79	1
80	2
81	0
82	2
83	2
84	2
85	0
86	1
87	2
88	1
89	0
90	0
91	2
92	2
93	2
94	2
95	1
96	2
97	0
98	2
99	1
100	0
101	2
102	1
103	1
104	2
105	0
106	0
107	0
108	0
109	1
110	1
111	0
112	2
113	1
114	2
115	0
116	0
117	0
118	2
119	2
120	2
121	2
122	0
123	1
124	0
125	0
126	0
127	0
128	1
129	2
130	0
131	0
132	0
133	0
134	1
135	2
136	0
137	1
138	2
139	1
140	0
141	2
142	1
143	2
144	0
145	0
146	1
147	2
148	1
149	1
150	1
151	1
152	0
153	1
154	1
155	0
156	2
157	2
158	0
159	0
160	2
161	2
162	1
163	2
164	2
165	2
166	2
167	0
168	2
169	0
170	1
171	1
172	1
173	2
174	0
175	1
176	0
177	1
178	0
179	1
180	0
181	2
182	1
183	0
184	0
185	0
186	0
187	1
188	0
189	1
190	1
191	2
192	1
193	0
194	2
195	1
196	0
197	2
198	1
199	2
200	2
201	2
202	1
203	1
204	1
205	1
206	2
207	1
208	1
209	0
210	2
211	1
212	0
213	1
214	0
215	0
216	1
217	1
218	1
219	0
220	0
221	2
222	1
223	0
224	2
225	0
226	0
227	2
228	2
229	1
230	1
231	1
232	2
233	0
234	2
235	2
236	0
237	0
238	2
239	2
240	0
241	2
242	1
243	2
244	0
245	2
246	0
247	2
248	2
249	1
250	0
251	2
252	0
253	2
254	2
255	0
256	2
257	0
258	2
259	1
260	2
261	2
262	0
263	2
264	1
265	2
266	0
267	0
268	2
269	0
270	2
271	0
272	2
273	2
274	2
275	2
276	2
277	1
278	1
279	1
280	0
281	2
282	1
283	1
284	0
285	0
286	0
287	1
288	0
289	2
290	1
291	1
292	0
293	2
294	1
295	1
296	2
297	0
298	2
299	2
300	1
301	1
302	1
303	2
304	0
305	2
306	0
307	0
308	2
309	2
310	0
311	2
312	0
313	0
314	1
315	1
316	0
317	0
318	2
319	1
320	1
321	1
322	1
323	2
324	1
325	1
326	1
327	1
328	1
329	0
330	2
331	2
332	2
333	1
334	0
335	1
336	1
337	0
338	2
339	1
340	0
341	2
342	2
343	2
344	0
345	1
346	1
347	0
348	0
349	1
350	1
351	2
352	0
353	2
354	1
355	1
356	2
357	2
358	0
359	2
360	1
361	2
362	1
363	0
364	0
365	0
366	0
367	0
368	0
369	1
370	0
371	1
372	1
373	0
374	0
375	1
376	1
377	2
378	1
379	0
380	0
381	1
382	1
383	1
384	2
385	0
386	1
387	1
388	2
389	0
390	2
391	2
392	0
393	1
394	2
395	1
396	1
397	1
398	1
399	0
400	2
401	2
402	2
403	2
404	1
405	0
406	0
407	2
408	0
409	0
410	0
411	1
412	1
413	0
414	0
415	1
416	0
417	2
418	1
419	0
420	0
421	1
422	2
423	2
424	1
425	1
426	0
427	2
428	2
429	2
430	1
431	1
432	2
433	2
434	0
435	0
436	1
437	1
438	1
439	0
440	0
441	0
442	1
443	1
444	0
445	1
446	1
447	0
448	1
449	2
450	0
451	1
452	2
453	2
454	1
455	0
456	1
457	2
458	2
459	1
460	2
461	0
462	0
463	1
464	2
465	0
466	2
467	2
468	2
469	1
470	2
471	0
472	1
473	1
474	0
475	2
476	0
477	1
478	1
479	0
480	0
481	0
482	0
483	0
484	0
485	2
486	1
487	0
488	0
489	2
490	0
491	0
492	2
493	1
494	1
495	2
496	2
497	2
498	1
499	1
500	1
501	1
502	0
503	1
504	1
505	1
506	0
507	2
508	2
509	2
510	2
511	0
512	0
513	1
514	1
515	1
516	1
517	1
518	0
519	0
520	1
521	2
522	0
523	2
524	1
525	1
526	1
527	0
528	0
529	1
530	2
531	0
532	2
533	1
534	2
535	1
536	2
537	0
538	0
539	2
540	1
541	0
542	0
543	2
544	2
545	2
546	1
547	0
548	2
549	0
550	0
551	1
552	2
553	0
554	2
555	2
556	1
557	1
558	0
559	1
560	2
561	1
562	0
563	0
564	0
565	2
566	0
567	0
568	0
569	0
570	1
571	1
572	2
573	0
574	1
575	2
576	0
577	0
578	1
579	1
580	2
581	2
582	2
583	0
584	2
585	1
586	2
587	1
588	1
589	1
590	1
591	2
592	2
593	0
594	2
595	2
596	2
597	1
598	2
599	0
600	2
601	2
602	1
603	2
604	0
605	1
606	2
607	0
608	0
609	2
610	1
611	1
612	0
613	1
614	2
615	1
616	0
617	1
618	1
619	2
620	0
621	1
622	0
623	1
624	2
625	1
626	2
627	0
628	0
629	0
630	1
631	1
632	1
633	1
634	0
635	0
636	2
637	1
638	0
639	2
640	0
641	2
642	1
643	0
644	1
645	2
646	0
647	0
648	2
649	2
650	1
651	0
652	0
653	2
654	2
655	2
656	1
657	2
658	1
659	2
660	0
661	2
662	0
663	0
664	0
665	0
666	1
667	1
668	2
669	1
670	2
671	2
672	0
673	1
674	0
675	1
676	2
677	0
678	2
679	1
680	1
681	1
682	1
683	0
684	2
685	2
686	0
687	2
688	2
689	1
690	1
691	0
692	1
693	2
694	0
695	2
696	0
697	2
698	2
699	0
700	2
701	2
702	0
703	2
704	0
705	2
706	0
707	1
708	2
709	1
710	2
711	1
712	1
713	0
714	1
715	1
716	2
717	2
718	2
719	0
720	2
721	0
722	1
723	0
724	0
725	1
726	1
727	0
728	1
729	1
730	0
731	1
732	2
733	0
734	1
735	2
736	0
737	1
738	1
739	0
740	2
741	2
742	2
743	0
744	2
745	1
746	2
747	1
748	0
749	2
750	1
751	0
752	1
753	1
754	0
755	1
756	1
757	2
758	2
759	2
760	0
761	0
762	1
763	1
764	2
765	1
766	2
767	0
768	0
769	0
770	1
771	0
772	0
773	1
774	1
775	1
776	2
777	0
778	0
779	0
780	0
781	1
782	1
783	0
784	1
785	1
786	0
787	0
788	0
789	1
790	1
791	1
792	2
793	0
794	1
795	2
796	1
797	1
798	2
799	0
800	1
801	0
802	1
803	1
804	1
805	1
806	0
807	1
808	2
809	1
810	0
811	2
812	2
813	0
814	1
815	2
816	2
817	2
818	2
819	2
820	2
821	1
822	1
823	1
824	1
825	2
826	1
827	1
828	1
829	0
830	1
831	0
832	0
833	0
834	0
835	1
836	0
837	0
838	0
839	1
840	0
841	0
842	2
843	1
844	0
845	2
846	2
847	0
848	1
849	1
850	0
851	1
852	1
853	1
854	0
855	2
856	2
857	1
858	0
859	2
860	2
861	1
862	2
863	1
864	1
865	0
866	1
867	0
868	0
869	2
870	1
871	0
872	2
873	0
874	1
875	2
876	2
877	2
878	1
879	0
880	1
881	2
882	1
883	0
884	2
885	1
886	2
887	1
888	2
889	2
890	0
891	2
892	2
893	1
894	2
895	1
896	1
897	1
898	1
899	2
900	2
901	2
902	2
903	0
904	0
905	2
906	0
907	0
908	1
909	0
910	2
911	2
912	1
913	0
914	1
915	2
916	0
917	1
918	0
919	1
920	1
921	1
922	2
923	1
924	2
925	2
926	0
927	1
928	1
929	0
930	2
931	0
932	0
933	1
934	1
935	0
936	0
937	1
938	2
939	2
940	1
941	2
942	1
943	0
944	0
945	1
946	1
947	1
948	1
949	1
950	0
951	1
952	1
953	2
954	1
955	2
956	0
957	1
958	2
959	2
960	0
961	0
962	0
963	0
964	2
965	0
966	1
967	1
968	0
969	1
970	2
971	2
972	2
973	2
974	0
975	0
976	0
977	1
978	1
979	2
980	1
981	2
982	1
983	2
984	2
985	1
986	1
987	1
988	0
989	1
990	2
991	2
992	2
993	1
994	0
995	0
996	2
997	2
998	0
999	0
1000	0
1001	0
1002	1
1003	1
1004	0
1005	1
1006	2
1007	0
1008	0
1009	2
1010	2
1011	1
1012	2
1013	0
1014	0
1015	0
1016	0
1017	0
1018	2
1019	1
1020	1
1021	0
1022	0
1023	2
1024	0
1025	1
1026	1
1027	0
1028	1
1029	2
1030	2
1031	0
1032	0
1033	0
1034	0
1035	0
1036	2
1037	1
1038	1
1039	2
1040	0
1041	1
1042	0
1043	0
1044	2
1045	0
1046	2
1047	2
1048	1
1049	1
1050	1
1051	1
1052	2
1053	2
1054	1
1055	1
1056	0
1057	1
1058	2
1059	0
1060	2
1061	1
1062	1
1063	1
1064	2
1065	2
1066	1
1067	0
1068	1
1069	0
1070	0
1071	2
1072	0
1073	0
1074	2
1075	2
1076	1
1077	0
1078	2
1079	1
1080	1
1081	1
1082	2
1083	2
1084	2
1085	2
1086	0
1087	2
1088	2
1089	1
1090	0
1091	2
1092	0
1093	0
1094	0
1095	0
1096	0
1097	0
1098	1
1099	2
1100	1
1101	2
1102	1
1103	2
1104	2
1105	0
1106	1
1107	2
1108	1
1109	2
1110	2
1111	0
1112	2
1113	0
1114	2
1115	2
1116	0
1117	1
1118	0
1119	0
1120	1
1121	1
1122	0
1123	1
1124	1
1125	1
1126	0
1127	0
1128	2
1129	0
1130	0
1131	1
1132	1
1133	2
1134	1
1135	2
1136	1
1137	1
1138	1
1139	1
1140	1
1141	0
1142	1
1143	2
1144	2
1145	1
1146	1
1147	1
1148	1
1149	0
1150	1
1151	1
1152	1
1153	0
1154	0
1155	1
1156	2
1157	1
1158	1
1159	2
1160	2
1161	1
1162	2
1163	1
1164	1
1165	1
1166	2
1167	2
1168	2
1169	0
1170	1
1171	1
1172	1
1173	1
1174	1
1175	1
1176	0
1177	1
1178	0
1179	1
1180	0
1181	0
1182	2
1183	1
1184	2
1185	2
1186	0
1187	1
1188	1
1189	0
1190	1
1191	1
1192	2
1193	2
1194	1
1195	1
1196	0
1197	1
1198	1
1199	0
1200	0
1201	1
1202	0
1203	2
1204	2
1205	1
1206	0
1207	2
1208	1
1209	2
1210	2
1211	2
1212	2
1213	0
1214	1
1215	1
1216	0
1217	1
1218	2
1219	2
1220	1
1221	2
1222	1
1223	0
1224	1
1225	0
1226	2
1227	1
1228	0
1229	0
1230	0
1231	0
1232	2
1233	1
1234	2
1235	0
1236	1
1237	2
1238	1
1239	0
1240	2
1241	1
1242	1
1243	1
1244	0
1245	1
1246	1
1247	1
1248	1
1249	0
1250	0
1251	2
1252	0
1253	2
1254	2
1255	0
1256	1
1257	0
1258	0
1259	1
1260	2
1261	0
1262	2
1263	2
1264	1
1265	2
1266	1
1267	1
1268	2
1269	0
1270	1
1271	2
1272	1
1273	0
1274	2
1275	1
1276	0
1277	2
1278	0
1279	2
1280	2
1281	0
1282	2
1283	1
1284	0
1285	1
1286	1
1287	1
1288	1
1289	2
1290	2
1291	1
1292	1
1293	2
1294	1
1295	2
1296	2
1297	0
1298	1
1299	1
1300	1
1301	2
1302	1
1303	2
1304	2
1305	1
1306	2
1307	0
1308	0
1309	1
1310	2
1311	0
1312	1
1313	0
1314	2
1315	2
1316	2
1317	1
1318	0
1319	1
1320	0
1321	1
1322	1
1323	2
1324	2
1325	0
1326	0
1327	1
1328	1
1329	2
1330	1
1331	1
1332	2
1333	2
1334	2
1335	2
1336	2
1337	1
1338	0
1339	0
1340	2
1341	1
1342	2
1343	2
1344	0
1345	0
1346	2
1347	2
1348	2
1349	0
1350	1
1351	0
1352	2
1353	1
1354	2
1355	0
1356	2
1357	1
1358	0
1359	2
1360	0
1361	2
1362	2
1363	2
1364	0
1365	2
1366	0
1367	2
1368	0
1369	1
1370	2
1371	1
1372	1
1373	0
1374	1
1375	0
1376	1
1377	0
1378	1
1379	0
1380	1
1381	1
1382	2
1383	1
1384	2
1385	0
1386	0
1387	1
1388	2
1389	0
1390	0
1391	2
1392	1
1393	0
1394	1
1395	1
1396	1
1397	2
1398	2
1399	0
1400	1
1401	1
1402	2
1403	1
1404	1
1405	1
1406	0
1407	0
1408	1
1409	0
1410	2
1411	2
1412	1
1413	0
1414	0
1415	0
1416	2
1417	1
1418	2
1419	1
1420	2
1421	0
1422	0
1423	1
1424	1
1425	1
1426	2
1427	0
1428	2
1429	0
1430	0
1431	2
1432	0
1433	2
1434	1
1435	2
1436	0
1437	1
1438	1
1439	1
1440	1
1441	2
1442	2
1443	0
1444	1
1445	1
1446	2
1447	1
1448	2
1449	0
1450	0
1451	1
1452	1
1453	1
1454	0
1455	0
1456	1
1457	0
1458	1
1459	1
1460	0
1461	2
1462	2
1463	1
1464	1
1465	1
1466	2
1467	1
1468	2
1469	0
1470	1
1471	1
1472	1
1473	1
1474	0
1475	1
1476	1
1477	1
1478	0
1479	1
1480	2
1481	2
1482	1
1483	1
1484	1
1485	2
1486	1
1487	0
1488	1
1489	2
1490	0
1491	1
1492	2
1493	1
1494	0
1495	0
1496	0
1497	1
1498	1
1499	0
1500	0
1501	0
1502	1
1503	2
1504	1
1505	0
1506	0
1507	2
1508	2
1509	1
1510	2
1511	1
1512	1
1513	2
1514	2
1515	2
1516	2
1517	1
1518	2
1519	1
1520	2
1521	0
1522	0
1523	2
1524	2
1525	1
1526	2
1527	1
1528	1
1529	0
1530	1
1531	2
1532	1
1533	0
1534	1
1535	0
1536	0
1537	0
1538	0
1539	0
1540	1
1541	2
1542	0
1543	2
1544	2
1545	0
1546	2
1547	1
1548	1
1549	0
1550	0
1551	1
1552	2
1553	0
1554	2
1555	2
1556	2
1557	2
1558	2
1559	2
1560	1
1561	0
1562	1
1563	0
1564	0
1565	1
1566	2
1567	2
1568	2
1569	1
1570	0
1571	0
1572	0
1573	1
1574	1
1575	1
1576	2
1577	2
1578	1
1579	2
1580	1
1581	1
1582	2
1583	2
1584	0
1585	2
1586	0
1587	0
1588	1
1589	0
1590	1
1591	1
1592	1
1593	0
1594	2
1595	0
1596	2
1597	2
1598	1
1599	2
1600	2
1601	2
1602	0
1603	0
1604	2
1605	0
1606	0
1607	1
1608	0
1609	2
1610	2
1611	1
1612	2
1613	1
1614	2
1615	0
1616	0
1617	2
1618	0
1619	0
1620	1
1621	2
1622	0
1623	2
1624	0
1625	1
1626	1
1627	2
1628	2
1629	2
1630	2
1631	1
1632	1
1633	1
1634	2
1635	2
1636	2
1637	0
1638	0
1639	2
1640	1
1641	1
1642	0
1643	2
1644	0
1645	0
1646	0
1647	0
1648	0
1649	0
1650	0
1651	1
1652	1
1653	2
1654	2
1655	2
1656	2
1657	2
1658	0
1659	2
1660	0
1661	1
1662	2
1663	2
1664	1
1665	2
1666	0
1667	1
1668	1
1669	2
1670	1
1671	2
1672	2
1673	2
1674	2
1675	1
1676	2
1677	0
1678	1
1679	2
1680	0
1681	2
1682	1
1683	2
1684	1
1685	2
1686	0
1687	0
1688	1
1689	1
1690	2
1691	2
1692	2
1693	1
1694	2
1695	2
1696	0
1697	1
1698	2
1699	1
1700	1
1701	0
1702	0
1703	1
1704	2
1705	0
1706	1
1707	1
1708	2
1709	0
1710	1
1711	0
1712	1
1713	1
1714	0
1715	1
1716	1
1717	0
1718	2
1719	1
1720	1
1721	0
1722	0
1723	2
1724	0
1725	0
1726	1
1727	0
1728	2
1729	0
1730	0
1731	1
1732	1
1733	2
1734	0
